split,id,family,rule_class,negative_type,status,reason,prompt_sha256,prompt_normalized_sha256,chosen_box,rejected_box,reference_id_overlap,reference_prompt_overlap,locked_before_answer_audit,has_adapter_raw_output,has_adapter_decode_config,has_adapter_identity,has_mdl,has_loo,has_renaming,source_dataset
train,v325_train_equation_00_00016_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,e872b520a8c0b45e56ce186db2ef0ca2cc5a9b71518be2bf4f010d3ba5153e25,45ddae50b56a36fc7fb2477972463c70ce2f45b4680b27d47e1edb5757e2d838,-38,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00016_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,e872b520a8c0b45e56ce186db2ef0ca2cc5a9b71518be2bf4f010d3ba5153e25,45ddae50b56a36fc7fb2477972463c70ce2f45b4680b27d47e1edb5757e2d838,-38,-38,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00123_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,1acc6f2c33e74011363d70b3de122ef526ae69c28473fac17f7cea28e665ff57,db0acf5b24edb159dd38b8e9583f2a42b455668fc9807d517486cda39317d1fb,53,35,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00123_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,1acc6f2c33e74011363d70b3de122ef526ae69c28473fac17f7cea28e665ff57,db0acf5b24edb159dd38b8e9583f2a42b455668fc9807d517486cda39317d1fb,53,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00123_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,1acc6f2c33e74011363d70b3de122ef526ae69c28473fac17f7cea28e665ff57,db0acf5b24edb159dd38b8e9583f2a42b455668fc9807d517486cda39317d1fb,53,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00123_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,1acc6f2c33e74011363d70b3de122ef526ae69c28473fac17f7cea28e665ff57,db0acf5b24edb159dd38b8e9583f2a42b455668fc9807d517486cda39317d1fb,53,53,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00030_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,93c7c8ae847a0eb03a0b2fabf80dcd680023c69f8a5bbc9add1358cf0dc76605,ee0db4ca98ab1cc06edfa91deb064b8b9005b8d035997c1d7fa523148b421288,80,08,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00030_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,93c7c8ae847a0eb03a0b2fabf80dcd680023c69f8a5bbc9add1358cf0dc76605,ee0db4ca98ab1cc06edfa91deb064b8b9005b8d035997c1d7fa523148b421288,80,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00030_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,93c7c8ae847a0eb03a0b2fabf80dcd680023c69f8a5bbc9add1358cf0dc76605,ee0db4ca98ab1cc06edfa91deb064b8b9005b8d035997c1d7fa523148b421288,80,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00030_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,93c7c8ae847a0eb03a0b2fabf80dcd680023c69f8a5bbc9add1358cf0dc76605,ee0db4ca98ab1cc06edfa91deb064b8b9005b8d035997c1d7fa523148b421288,80,80,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00103_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,5db49f4e8940ebda633b7a1c81f174e46daa5e7336ebbb0b5a8b5980f44d6fcb,380cab1f571867830a067bb6bb6be14e6feab6ac61a8a94f455740421a6d3cab,48,84,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00103_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,5db49f4e8940ebda633b7a1c81f174e46daa5e7336ebbb0b5a8b5980f44d6fcb,380cab1f571867830a067bb6bb6be14e6feab6ac61a8a94f455740421a6d3cab,48,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00103_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,5db49f4e8940ebda633b7a1c81f174e46daa5e7336ebbb0b5a8b5980f44d6fcb,380cab1f571867830a067bb6bb6be14e6feab6ac61a8a94f455740421a6d3cab,48,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00103_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,5db49f4e8940ebda633b7a1c81f174e46daa5e7336ebbb0b5a8b5980f44d6fcb,380cab1f571867830a067bb6bb6be14e6feab6ac61a8a94f455740421a6d3cab,48,48,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00008_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,5ad13e93828f92a894ef2edc2d3a8b9223ec125a35cefd08f57de0964fffba09,746e1029d8ca4d98a1caa7d313985fb8bc3e0b968a7967e27092761d337a8415,178,871,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00008_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,5ad13e93828f92a894ef2edc2d3a8b9223ec125a35cefd08f57de0964fffba09,746e1029d8ca4d98a1caa7d313985fb8bc3e0b968a7967e27092761d337a8415,178,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00008_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,5ad13e93828f92a894ef2edc2d3a8b9223ec125a35cefd08f57de0964fffba09,746e1029d8ca4d98a1caa7d313985fb8bc3e0b968a7967e27092761d337a8415,178,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00008_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,5ad13e93828f92a894ef2edc2d3a8b9223ec125a35cefd08f57de0964fffba09,746e1029d8ca4d98a1caa7d313985fb8bc3e0b968a7967e27092761d337a8415,178,178,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00037_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,7148bb62971c10e2de0133dfd010b4f2d3323085dd17bca28a7c49adbd772fe5,cbd6d9b8e912c05ce3749c783ab4600c41d7c42caa44ff2cb88c56f594008ac6,159,951,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00037_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,7148bb62971c10e2de0133dfd010b4f2d3323085dd17bca28a7c49adbd772fe5,cbd6d9b8e912c05ce3749c783ab4600c41d7c42caa44ff2cb88c56f594008ac6,159,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00037_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,7148bb62971c10e2de0133dfd010b4f2d3323085dd17bca28a7c49adbd772fe5,cbd6d9b8e912c05ce3749c783ab4600c41d7c42caa44ff2cb88c56f594008ac6,159,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00037_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,7148bb62971c10e2de0133dfd010b4f2d3323085dd17bca28a7c49adbd772fe5,cbd6d9b8e912c05ce3749c783ab4600c41d7c42caa44ff2cb88c56f594008ac6,159,159,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00058_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,f1d2928a9c3cd7c60a31fcd7b1c104248100a3fb48e7675076a5e46cf0d08b1e,38ff599619c8c91846a96530d25bd63236be0d29f1bb16e884a452300137296a,11,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00058_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,f1d2928a9c3cd7c60a31fcd7b1c104248100a3fb48e7675076a5e46cf0d08b1e,38ff599619c8c91846a96530d25bd63236be0d29f1bb16e884a452300137296a,11,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00058_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,f1d2928a9c3cd7c60a31fcd7b1c104248100a3fb48e7675076a5e46cf0d08b1e,38ff599619c8c91846a96530d25bd63236be0d29f1bb16e884a452300137296a,11,11,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00063_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,01470bd6274451eb8d1943280b9c4d7ad0f3006566e94ce992ce273402807cec,bd9147f69811dc3922e848e5e2b29cd872ca94e68adcfeea54ce9b75e643f744,37,73,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00063_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,01470bd6274451eb8d1943280b9c4d7ad0f3006566e94ce992ce273402807cec,bd9147f69811dc3922e848e5e2b29cd872ca94e68adcfeea54ce9b75e643f744,37,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
