row_no,source_path,id,family,status,accepted,block_reason,prompt_sha256,prompt_normalized_sha256,assistant_sha256,assistant_chars,boxed_count,reference_id_overlap,reference_prompt_sha_overlap,reference_normalized_prompt_overlap,reference_13gram_overlap_count
2476,C:\Users\davis\Downloads\sft_reconstructed.jsonl,42e10376,bit_manipulation,rule_found,True,,e848e8fe2f06ad48e916eb2130ba8d158500682ea583d4e3b80fa4e30285d984,5729d45c78cb1ad636a7cfb5f03c6566b0e7c870f9c9e1d7b29685d927c4b64b,eba5a3c3563f3378091d24f61a12bad68254933b8c412224f3d32d3a45211c15,9352,5,False,False,False,0
2477,C:\Users\davis\Downloads\sft_reconstructed.jsonl,42e9ad95,text_encryption,rule_found,False,non_target_family,f4de78529a04532e631cad0335509fa871ebc790b5a5216e78cf2d40196d8285,d5497c3ee7e123861cc9f045c1a9e9144e6c5ed8673f357ae087db709c937601,4660292d9d9a35536fb9c6fa7497c4c2bf8a6a41be7c6ef98ea5ed6ca64a42af,4557,5,False,False,False,0
2478,C:\Users\davis\Downloads\sft_reconstructed.jsonl,42ebc277,text_encryption,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,46d53781a066c3930c774a6340854be732224b5d822ee599b55f209479ef7214,4fe4c802d3a9f5cc2dfe43925125cf3b10db66fd6b4ef0d8960e843173fb447a,1c4d1fce380037cf8aaff64f7a8e801f19390d5a277e55ee31e45ea8f31581f7,5228,5,True,False,False,44
2479,C:\Users\davis\Downloads\sft_reconstructed.jsonl,42fee270,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,aa7dffc9e80eff590acc9c8ac3cf8e67d6b349ec6d935733770736b9b7e34096,4a5098e241cb7205c32b533026f784a52a56331764fba439beacebfb775b5dce,a14009e3e77a782535b50e24f9b644a39838ca87d3990341fcb2c1faa7b903f0,4547,5,False,False,False,15
2480,C:\Users\davis\Downloads\sft_reconstructed.jsonl,430c206d,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,259e85d5a90b2c2076a854629d88d3320240d3f29c3851b55fbc00a111eb9ea2,0b98ae4e04879a8b97d559bb7d6d2fecc5e704166069ffe3f2de23c8e7baf28f,be334b806c5f27307c963701d6932dd3c8dbee9808b9ae5357262036be615cfa,3995,5,False,False,False,2
2481,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4313506c,text_encryption,rule_found,False,non_target_family,79452acbc5b91e2c0f502d540c8568e7dd365ff98837685d4f3837e6de14e4ac,703543409c646d15d2fc798dd2b782d9544eef641cc7fe1dd1c8501d90f099a3,abb7f0347bf0c3e24fa898bc82ac0cd3eaf221d6c92747d82ec15da984f2de78,5430,5,False,False,False,0
2482,C:\Users\davis\Downloads\sft_reconstructed.jsonl,431b5993,bit_manipulation,rule_found,False,reference_13gram_overlap,e5b32e9b465f046fa91d0221a3ea3ca450ad2bed979d73268e6d814169777b3a,392a8416f361c65f88d70749c52d367b171515ebb23f64c215620f910e2fbf95,d87b297b34d1d8bea84617fc1cdf9a8fc2dbcdc059f695e529adf634617d5362,8387,5,False,False,False,3
2483,C:\Users\davis\Downloads\sft_reconstructed.jsonl,431b740e,unit_conversion,rule_found,False,non_target_family,30093109a705d1437e0aa7ed266255faa98ba6d7454983d7e45eff9cf524a0bb,5ab313378390d170ce9fd142864e9c9e5b05082e2246ad88649b02233c5a8f67,12335330d6e6ef7402c0e96b06be4bfafcfae65d1693a7ee73e36581d81dba28,2489,5,False,False,False,0
2484,C:\Users\davis\Downloads\sft_reconstructed.jsonl,431c8582,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,c05bd3d0e55a97e1c5c94acfc925aecc1e7cb6f657e2ec2bed162e04402cee30,c1226f29892179757ec1af7a2cb941b6951aa8dca3a0c7724c4b764843d3b503,390b318f5b05820575aea3ae0ebe046c95e829566da2dffac0e421484907a220,2673,5,False,False,False,2
2485,C:\Users\davis\Downloads\sft_reconstructed.jsonl,432b1110,equation_transform,rule_unknown,False,status_not_allowed;reference_id_overlap;reference_13gram_overlap,a5d6e0700224efadcfd198ea885711ae27f1c80aaf04651c932beee8233e00cf,af8b4edd262807d210895749456723532302134640993ef02bc2ebabfa6a41a6,9970660622daa286ffd491d4a33640a7cf4d1c8987b94ff73fa3672d003a39e8,1384,4,True,False,False,52
2486,C:\Users\davis\Downloads\sft_reconstructed.jsonl,432df718,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,8093af785b28e23122c8af3805a4ccb37f7cf4184a96139e9224af57f857f0f9,9cad5ca044c5a4195dc34c94ed518ffb5ca20d450396c295b4dc4b647ab859aa,5d126fb5040c45048b65a6aaef420421e42d8f6795b104fa42deb37a8de560b3,4188,5,False,False,False,2
2487,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43306a6a,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,f02c2c6f039f4026165f07cf2679b7dc6a8870ddfc1860d25cc5fce4bf040149,d66b91d171d1d3418c4707e4269d59e64eb43a3e80c6f997477d4a6b16e3621b,2bbf44d2327a4752395d2dbc89e3e32e8b79ef1e1eb74c7987e0f1c4bdff7789,349,4,False,False,False,4
2488,C:\Users\davis\Downloads\sft_reconstructed.jsonl,433095b1,text_encryption,rule_found,False,non_target_family,768b58cf91ee83bc4df32bf31db3f7ddac0358add515be883939eb8b9f81c392,e876e1e76bf5f56b987675aacb68c42299b75c0520169c1300d608e6ef6b9588,0400f751b7cd6ca86220c52d1434fdd910283125af91250a24d279171c792b6e,5723,5,False,False,False,0
2489,C:\Users\davis\Downloads\sft_reconstructed.jsonl,433e671c,text_encryption,rule_found,False,non_target_family,04b1f04d50a1f089340fafdb1b7d4e003ea2975e41b82aee65cca43a826b921f,569aa31c235cbd71381ad8a0046059f0acb4e9c93ddc9967d0cf88e0e057ba5d,97e29a3336490612328d9ea16655790aeef36a9b0b00ba2ea8b4ad33a2519d22,3488,5,False,False,False,0
2490,C:\Users\davis\Downloads\sft_reconstructed.jsonl,434ca68a,equation_transform,rule_unknown,False,status_not_allowed,b2d4c148c8dc2f880e64425ae4d4d312dde570336853c9e4b43c44a2ebf2d20a,d50671b0573fa39d8b1a5ee53e4884268ebb4bba4643f5bfec73172e31f85ee6,2721160cc40c15968684b56b1a7a14085dedcfd0edca70dcb4832eab2812ba79,1575,5,False,False,False,0
2491,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4350015c,equation_transform,rule_found,True,,d82b0c1fd3747fe446f298114c526d2f127f6f47f061d75960e92eb084cf8d4d,eeb7fd45900a41473f2e82b0fc47dfe77e2ec0a31d6457ec267f8745359dd361,22299e836fde3fc64688f8b95efb50ee3c14f3ee2cd4ded3cbeeeae859f7391e,10313,5,False,False,False,0
2492,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4353cd0b,bit_manipulation,rule_found,False,reference_id_overlap;reference_13gram_overlap,59683e20437fc475d07bdecfb26845b234ca7f29c06c03a36598038415dbd3e1,b91b8fe9127e208db76b5fc4dacf7f51b836e2f05b4092709ea69ad4bfdb4f52,f5277f8409a6cdbafb0455eafbd679a08cfae8586488f3446e47966014472659,8271,5,True,False,False,36
2493,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4357f006,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,e2a6945be5a89a018fcc8388e1afdbe2d71929525cc5c420600c0443e5b928db,1560425f312b8ba443d151db7dece181ce5cdc13c74440db7c1bedb600736387,30c46f2808cd7ec13dd40cae588b996533706699532df5972d738fcb3a6d87d3,3163,5,False,False,False,2
2494,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4358c014,gravity_constant,rule_found,False,non_target_family,dc794d674eed230eac73393e79e5a13ec2338d09d275239c0d111a26aea3a12c,e7763a6f8120f208d4dc6b0e196399456477ea5973d9511abf8367502b5dfa02,656b06e4891ad13111b14839cac5c022e26f525e0d0047f925ccb8d09899515c,3729,5,False,False,False,0
2495,C:\Users\davis\Downloads\sft_reconstructed.jsonl,435cf017,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,213e9d294cb2b44b8ca6f77edf13045caaf386fa499b1d86b1323112163c0129,5f5f350f9b96a93f9b4a2c4e82ced6d482d6697578dcef97a2e900d32e509402,d7abb6a1461353893a4e90445508b0d92210b83689b43c8726ff918b5ecca1b3,5701,5,False,False,False,4
2496,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43674aea,equation_transform,rule_unknown,False,status_not_allowed,f0cd6d898cac8581684bddfe6b29bd8a5c0bb108cb49c5e66a1ab86120b40efd,c2ddd5fde80a2139fdc6bbba726d3f3747f673ef3485609d396abbb3ff4dd11a,4c37fdd6b8b5b2d3cec2e109cc0562c0162b609fbfc9b8735bea9044aafd7fc5,1574,5,False,False,False,0
2497,C:\Users\davis\Downloads\sft_reconstructed.jsonl,436cc2ef,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,d59f967bfd9fe060cd1c95f496a548f240fc0d03afa6d44bc1e2d26c8e26f75f,6a937d2b8c9ed610d72c86f0070b30693d77771864f4dea97ccfadbe0e81a5a5,865bbce49a14eccc4a00dae87b19858e6618fe96ceb43aecdf76e71f51e2d51f,2109,5,False,False,False,4
2498,C:\Users\davis\Downloads\sft_reconstructed.jsonl,437acd17,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,4285d0e3252a25daf086759a1a6b145aaa35f7e88d42ff2bcee26c78127fa0e9,70952f00772a7bdd33d0948f230b90279e70dab6b523ad71d5222d2d4d7a216d,5cb4e7de527169c88cf85149df9623a56d069414761591c1a6ec951db4d086c4,2743,5,False,False,False,13
2499,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43837c5b,equation_transform,rule_found,False,reference_13gram_overlap,6197435a6648ba70825245dedfa476f061f661a23f3c85d89df645c9251f8702,92de3a09d78e2c1333a33f8b9c52dcda00627d901f38ce01c6af65a2e86b7ebc,192555ef549678e5392ec0d7d55abe7ad04f224d6d186f7cda76936f81d66a72,10251,5,False,False,False,1
2500,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43838649,gravity_constant,rule_found,False,non_target_family,7bd8ef0ec21f088e6f749ea435c42c41910ea6f598731376f0ed71b749387c1c,d1d060cf06daf8c0abaf551a6d57738d094b9bfcb6d4aa82c1ccbe407be6cede,3bcf4c15f385d74781f5af32bd87b0a98480d19460e65eecb713943baa1336f5,2786,5,False,False,False,0
2501,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43980e72,equation_transform,rule_found,True,,f3e3a96a78cf82353675b73ea365c1300c73b0a2c2c24e0fb3de79fb70925e20,beb205ac8ba9826e67d6fd3dc500243322b9243936c799feed300f1c1fe1e88a,95c6d27e4e513d30aaf39354a6802f115caf7c94a36fc09156430f754c553720,10882,5,False,False,False,0
2502,C:\Users\davis\Downloads\sft_reconstructed.jsonl,439c723a,gravity_constant,rule_found,False,non_target_family,bc5d3d83d7bfcb0f3e29a66870de2bd00ba71bfb1f1cb1d95149420ebe64b8de,5538044841fcc7539b62bfe7c47678e99d0d1a55560d9e5671a2eb2521c2195c,089f84f4ee689f7c26735292db6183e747a90395e96ba0cfee663f6033ac91d4,2885,5,False,False,False,0
2503,C:\Users\davis\Downloads\sft_reconstructed.jsonl,439f39b0,text_encryption,rule_found,False,non_target_family,4cb4183e757e888d852e1e756168ce7fb70561ef0bab7d6f92150ce0222296c6,b2d7725fd678998b5b333786d8435dcb3a1c52772fa9c4d7a58b0e71e3aa0555,83ce422f196b43a7cecb6edbac0351279911a0fd8113b1b9c3b604e9b16a90bd,3348,5,False,False,False,0
2504,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43a5b607,numeral_system,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,70e255791ce12e120ed31312beff37289f00d5b7326de599bc792f9944e136a2,2df03733fdcb7b8b3d0e726e1693a7b2a585fb081ab02d5716c5b69acd726c18,ea6560e694eccf81619ed11a6faa44281062b8b6553697edd35a8d26ec9f7424,212,4,True,False,False,24
2505,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43ac121f,equation_transform,rule_unknown,False,status_not_allowed;reference_13gram_overlap,6626d218348f7420cba757fb796fa9d44eac3e2e44a0ad20a35e6fdaa659f6e2,c477fd45c4d1e9d7029bfb06c08cb7ea50a2c31c23b8c0f53b3ebcd62f326adc,0ae6ddf8075894c3a73e9213c02846fa0187b320b3396db0f4af18fd435d75ee,1577,4,False,False,False,2
2506,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43b4dd75,text_encryption,rule_found,False,non_target_family,4a396c12b2da55e4f8a8238d11743487c9134450ab486d6a61c2879444c67fec,813784e9cbb55b49996a6303367f85f976a0f8c3b4d068f4f9d1b987e6059dcc,36007b6dae5d6f4a4da4caae51d7b458842e515e327c055f7e2b88f8bce6cb53,3504,5,False,False,False,0
2507,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43b6585b,numeral_system,rule_found,False,non_target_family,17278e36d2480c3939022e78ad97065bd47f69935729ee9c84206096612ecddf,fda0241046fa1dc026d31dc3d1889c8391acd18200169f7bc95664a5deb094e6,19a2cb56a613f9350f9b6714ad240b1a73634d2d39d9f9673f3d0a795f359e19,311,4,False,False,False,0
2508,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43b9343e,bit_manipulation,rule_found,False,reference_13gram_overlap,681a98440780857ace496a6ffb74b3ab544abba824bae08b1a27794937e10f85,6412d6012a59d98562fe351599365e2bc6bcf7692e6fd2f73084358d00b98eed,3b5bc6903a694e1d9fd24234755d1e176acbae4bddcb477d66be46e2c679ab4a,8940,5,False,False,False,3
2509,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43b99177,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,9d95b6f9d642a811dcfb0ffebec9b03194144e6b5f2c09b8e87020e4ea895524,70d2b8f75cad32469407a1628227d93df5aa8e29e620ba7d92457ede42cf831b,29eca29330c927caeef850fad87da39864d050bc09a2abb5c7ff868fa279cb80,1857,5,False,False,False,2
2510,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43cb0f5a,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,fd85d7663aab212ed0a4d55bd9201af99a295b2300423c0f80d8f01ef377dcbe,ae94fae045f5d81ff3029e45b617316bbce6099d2b881d7f6b10199435d50140,33ea1fce5fa0823180db7511af2d3bcfe252e908da040dedc93ea3d91a2d937c,357,4,False,False,False,4
2511,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43d2b2a6,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,074d1dfa46097d1e04036a80f676dec2a025e891ef11475f5f75c45d52b2af51,e9d3a2aefe69173e3b87478cb5d02402c52cfd17b7650a56597394c2a4b4e411,689427b2b54005473601e189f0315f778c53666bafe8429c4b7371d0d19792d4,5081,5,False,False,False,19
2512,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43d3fe37,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,d1ac45e8e7e014ecf70d7794076865f195ac82b3e2746d70ebb9597a8a3464f8,767aa113d769e014c66a9b8907bd5cf4fb7eeb3c621bd2d2c054fcdef9975d8b,58e019bc998d1093cf0c78f674f06f55fef26fadad76634afb6300e42f7c4bff,4674,5,False,False,False,2
2513,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43e2cb66,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,3da2428b025567caa3b91fb0dac9cd85f19b3416f9e7bd3a4219892c93e22fa5,8a741703a3498d64aa4e690a56615b250b2293a85091a3961a7d820ae1f7a8d4,036bb5785ed6d739d12502b9c7342fbde68c827f6ed413a768c8bec35d3f3cca,316,4,False,False,False,4
2514,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43f1b0b2,unit_conversion,rule_found,False,non_target_family,123e9e6531ceaa46aa0aaa36e494c5dbaeb7b43c51354c6626407532ad19af8a,0130f7bb9442b680002f245228e78111ca5ba29af78b7c0a36849d882d9caaed,75076df27acb2d847349644dc3971aaaa60ff16e45e2b6756862831ab3174695,3005,5,False,False,False,0
2515,C:\Users\davis\Downloads\sft_reconstructed.jsonl,43f723c2,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,21e5a6f910c7220fad1af05dc556e3ffde4565b0ffc0054f0777c17d43e376a7,8b3a0d8d3434ff9224ba7494e74ea663961dfaa01768ec237471df4dfe7b1591,30e4b1a59067f7e4484c77067c625734dd4cb7e05b2e04953f586e2b9fbfb38e,413,4,False,False,False,4
2516,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4407deeb,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,080617dd8d39c3b0e9f806b7784ef9b34fc8d81b8be060b9ac5df59ef20d5eec,451c9a53ada5f484c54c83d47d39e0aa4fb08844f1ee9bc1f75daf0d86590325,9aea2937dbc98c6203c945a7b1b7b1d78d880011ced2d897fdd23a21afab9150,381,4,False,False,False,4
2517,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44166b63,unit_conversion,rule_found,False,non_target_family;reference_13gram_overlap,88e907079da2807da0bc0c99730dfa13e0fb585c7a52116b1c021c1fdf4428ff,556a0a58809e89a92b494c891fdbcfd28230b032271da97cd79e18e4dc20ef97,fe5752f189673005a82e3af69cb0e8981035675519277cf844fbff11d5f191a1,4342,5,False,False,False,2
2518,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4417bd1e,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,8981d19c62e98923a23f184ee811c5c39e2526d2ba66a25dad48c19d4a69d2fd,458b5d3ab2a669258744c53ef82d0f109af01f3b98d1568884b72be255b2ac58,4d211bb2b22721bf4036c5375b24c7a009b1b7fe3d466ffd15e207ae3c1946d0,247,4,False,False,False,4
2519,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44398869,equation_transform,rule_found,False,reference_id_overlap;reference_13gram_overlap,45d0d649f1d7adf979669b74bc4ab73e6098a0306e5fb7140866e42150ab3411,b2093f0708efc92bb4f988d00dacaaa710611ef9b0775257c0f3298a730b8f5c,2c2a3b027f19feae3e8b543b5528d0e0d87d094e2a04fac71a238b982fe8eaad,11257,5,True,False,False,35
2520,C:\Users\davis\Downloads\sft_reconstructed.jsonl,443adb63,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,ad8cef52a50f0af53892862be96b79ff45fe232afae4573ab9cf9008dbae442c,4ca0bf3e1092e5cb09d5f3aed5db2751a95092f49085a355b054245e88a9ac05,a7af6ebe986019c418e5c3c5dbe070c6ca6025b5bb52e7282f87282eb79fc1cf,3747,5,False,False,False,13
2521,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44405d5d,text_encryption,rule_found,False,non_target_family,a37ad79df1442aa27921fa3598161436781315dc1d7b1f0efc4aa51126f82045,0e01ee17c5efb1cb10f673ceca3b3fc36b6e36c9a0c7069a48b100f6c448d8c3,ff8eb1175b5ef58128e9462c26c2a8506ecb892a794118baca3b960b4746b71f,5570,5,False,False,False,0
2522,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4440e09b,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,1e82e73c67de1c804cd91ad2d67b65ff5c440f7f2f0b6c9c4783aa1a997720d5,b26ba8de27d8ae7c0498ba753217a272e00ad8ad043e076130173060243ac217,34a9b644fc07e138251c74dafa1baeae37b961f08f15fb16802867cc650f1685,5074,5,False,False,False,19
2523,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44415184,gravity_constant,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,da0210e5ac240bc6da0945d61692a40956de95e7f0e5761c40655eee0b47bec4,4e5fb99fd32bd3d964c505f05fb2b5e3d69a20607c612d2de26df570c163decc,a1e1ba8b3ee136a6c20e6a19879b14efd09f352f32290c0a409d01b3bd97fb6a,5748,5,True,False,False,84
2524,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44471d06,bit_manipulation,rule_found,False,reference_13gram_overlap,3c700f2aa535a37c11d6a8af924b987a2922317ff93c9e58219a2a5569585e7a,2532ec3dfafcd72f1cc60960eeb233513692a162bf31fd19d3c6085eaa93b4ba,4692acee341b4a12d0453bcbd93d627885478bf60f4e33c0d37a3e28d8036a54,8658,5,False,False,False,3
2525,C:\Users\davis\Downloads\sft_reconstructed.jsonl,444ca75d,numeral_system,rule_found,False,non_target_family,79e96059337ea418584d7d65fc1fdb708fc8141eaeb94781fe3be8318a213178,94a70299e54d554533c1db8bc1fee38058a24cf244a9bd157a622bd347ad8ab7,2bbf44d2327a4752395d2dbc89e3e32e8b79ef1e1eb74c7987e0f1c4bdff7789,349,4,False,False,False,0
2526,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4460355a,text_encryption,rule_found,False,non_target_family,da4dcaafc09c3fd9b07b6d0699b548898bf65e6ad0d3b8c486af5f358e2226ab,b5524df59d93b0eea8d3e7d39ffe1d618b2b0f19342ae9cec9df2bb216293b9a,8f79eb84dcde9ec0bb9f8ad3cd1fafca14d9815ee4017fe1b8f8de3990e5533f,3416,5,False,False,False,0
2527,C:\Users\davis\Downloads\sft_reconstructed.jsonl,4460d62d,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,1e2372c7a16bdd47b713221b24ab5cac15809be44ebf08282f28cbe5e2342919,bb0ae74d5c430077282ce3766c74fa44103730b6b25340c0b9594b1588667975,4058e38ac59924a33a3e712833aeeb00b93c3348196dc19b4aceb7997fd2262f,314,4,False,False,False,4
2528,C:\Users\davis\Downloads\sft_reconstructed.jsonl,446e6bc9,text_encryption,rule_found,False,non_target_family,6db4e93ac430d88f5aa74aa2251bdda67051c925c43142a0f39021653993ef15,b078631d4468f0930b71ef85f179edb9a0fc7ce3ccc266297d1f30ad7cf70ea0,59398d99888ad5c4404a7a81f22b7c7ae12c10bb6046b0bdb0204c55510d9a67,4966,5,False,False,False,0
2529,C:\Users\davis\Downloads\sft_reconstructed.jsonl,446fa429,numeral_system,rule_found,False,non_target_family,464413903f21f41b7a923aef6183b0a6d55537b5b108dfb70dd8cf1184c5aa72,3ae5f25dcdaeae6a5828cc4b10797d8fde7259234ba4400d2e0e914dd6afc73f,008f7107b76dc8843fdabc7127d242b8bb806fa524e120377ff677638bbbb6a4,282,4,False,False,False,0
2530,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44719fbe,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,e23685475129dba13c3776b52cc1d7401669667b10509b5d8e9fd76539cf0245,61818f26d5acfc543ff8b3f1e074b8823423fdbc40169585e7178d49cc4753f9,28923d44ff4e42f0fbe7abad3458f6ca6ec691b920b17f78fb7d25bea5c19150,3213,5,False,False,False,6
2531,C:\Users\davis\Downloads\sft_reconstructed.jsonl,447a2756,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,8a6cb114abcd2015a365b02d5a3a585b1f89c43daaf47e7714eae330591a5d82,3962c8ccbf40d6a482793c85613d903ef601ecb8baaeab8c93aa1448e2a0e951,fe5b11ae8c3c9ddfe660fea390fa666a94390f19a36acadaaa38bdf734c07f7f,282,4,False,False,False,4
2532,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44887d2a,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,5cc640c432490314ae2c8396bca11b73ffca1467262c3400a0845b6291f1ffc9,cb405f5ac559be301532801a8cbcca8a34625d9b3a6ba9f53f8fc787794efcc6,3497180b69e856019d76cd1102910574120734c0c362f697c919fe0aa6b00c6c,3437,5,False,False,False,2
2533,C:\Users\davis\Downloads\sft_reconstructed.jsonl,448d808e,gravity_constant,rule_found,False,non_target_family;reference_13gram_overlap,a905bb23faf965716c46b389bd4a77b9e67531ce5b6425ada0e535dd8860882c,67a298dd1b72808362dd5a93d09163bf5696779b13f1f9529a4c2179f4a75e37,b83d22d22139e03338184d62e0ae0f2d735a4a16eb1bfaa67eacdedc257fbf27,4125,5,False,False,False,2
2534,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44a05272,numeral_system,rule_found,False,non_target_family;reference_13gram_overlap,6a7fe536787a6ed414152c831c41b7d621202e5bb862aa6e9c5e8f6d6d41cbf7,014697de508fa727c5002538f3b6880ca8e6569435c0e788cbc2e3d807ed5dc0,036bb5785ed6d739d12502b9c7342fbde68c827f6ed413a768c8bec35d3f3cca,316,4,False,False,False,4
2535,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44a43f6c,unit_conversion,rule_found,False,non_target_family;reference_id_overlap;reference_13gram_overlap,56a99d3f91a1b0bb19a5d21025813f4eecffe9479fbd4923e95d8fd9eef9e8c7,14d2bcb3fceeafac2fb6cb01521fdef58f65fc4786ed2a1d7601164a5e1e7406,5586d9e7021be2836e8292639671f7040ce915fe85f31fd7bdf72d508d59475c,3292,5,True,False,False,49
2536,C:\Users\davis\Downloads\sft_reconstructed.jsonl,44a57762,equation_transform,rule_unknown,False,status_not_allowed,bf996b900d9208098b69789693d77c69e96514a8a33b6657ac4a7de531af26ac,c308283db84e31fbe0b1af7efd39a74a0903926e4c93da25e889e0dcd09b1664,77e83997f98c941005aed72c951c78278dfac27506511fc348a1a01a70f3ea5a,10947,5,False,False,False,0
