uuid,source_dataset,kg1_relevance,status,expected,prediction,proof,question_sha256
323d57b7-8bd0-4f61-a97f-6f8af6c114eb,binary_alternation,bit_manipulation,verified_match,4,4,binary alternation swaps,086e2e3f269502b07fbbb686a60d8f81facab0b3a094b3eb46bcc6ad2b6a560c
dfa00970-ee6b-4b8c-96ac-7519c98ef0c3,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,9e682d1bd38925ec20d143d5b523886ff166461b648373520a082b0a09f1aa50
8ff963f5-83c3-4d7c-85d0-dc4dda575496,bitwise_arithmetic,bit_manipulation,verified_match,0x483e90db,0x483e90db,safe integer AST,8950465c2b420f4f907c89e0c02fa5a6111ea4b6565ed6b8fd941d055bbe10a4
ab0f2da5-275e-4618-8718-83db716a0065,number_format,numeral_or_bit_support,verified_match,849901793.931,849901793.931,numeric candidate comparison,7b6a6e18f1031d7be84d9fe061e8ade6e81c99a3c7d8ca8b43df10a14a74ad15
9507bcec-e2da-43cc-a8ad-e938f5a9de94,number_format,numeral_or_bit_support,verified_match,865489172.7470001,865489172.7470001,numeric candidate comparison,8383717930187461822ae21d26bf3ed6913186a6b2efd3c49ddb3212daa0360f
60d3a49a-a12a-45b7-9064-156ddde7715f,count_bits,bit_manipulation,verified_match,19,19,binary popcount,31a8f4a11041db5ff86cab431c09f2c15a078109f264489e3a60a8192e410b31
4f2c79ca-d05e-449d-874d-23c8d3d6d656,binary_alternation,bit_manipulation,verified_match,-1,-1,binary alternation swaps,9d923ca7f6a8b03f1c62052d5943f76fe846bb90743434d8cd3cf1d3d72566e8
513d7d01-88d8-4430-8d1e-185af4c7b5d6,simple_equations,equation_transform,verified_match,15,15,linear equation by finite difference,fa9d3bd8a5e477d55aa838da2940c362df97447de7275b2f42c15b7fd7812db2
9f30d75f-c4f7-47ac-b057-e861af88c9a8,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,39c9ab8cde2264e33726fd853b0accf84a63b7c65d0c3d76a8e9a3a6fe9e616a
5a8c86d8-ac01-4caf-a90c-354a8b5be473,simple_equations,equation_transform,verified_match,49,49,linear equation by finite difference,73db6c129285a63627a24e6663dddce95eed2236229487064095de29aaffe92b
3a660b9e-f9f4-4a85-846c-c343ec18931f,count_bits,bit_manipulation,verified_match,20,20,binary popcount,ffa61672c77a0cdbe3b55597aafbbf4b1a3d761c5b3531390a1b4515b8fd64ef
363238a9-abff-4de0-ae6e-ada08dfee1ff,count_bits,bit_manipulation,verified_match,12,12,binary popcount,9fa6d6b349606e3ce6166d86e47408d115c3e703c3207b48bbb96855fa63b565
ce1be24e-ba01-49f5-8d15-c28faed7efdc,bitwise_arithmetic,bit_manipulation,verified_match,0x1f8c0,0x1f8c0,safe integer AST,79b1c27ab7e36f482f617f6c4570a478b53bf9d33c3ce7ff1ce8f150352fb564
9f6edd8e-8eb1-48ad-93bd-188e4403cda9,bitwise_arithmetic,bit_manipulation,verified_match,0x505f4ae5,0x505f4ae5,safe integer AST,07f7966dc05bc6a8845f1845a8d5c471cfac5777a1a1547867f4efc0077caa7c
9f3f09f9-612d-4072-b52e-e84178935fac,number_format,numeral_or_bit_support,verified_match,402618469.35899997,402618469.359000,numeric candidate comparison,958e028fcf411800c7ca294af77905a196409aaf9dfb0addf20630d6fd453d10
43143e8e-a39a-49c8-84fb-32c3bab5f8c7,cryptarithm,equation_transform,verified_match,"A=5,H=3,L=7,M=0,O=2,P=9,U=1,V=4","A=5,H=3,L=7,M=0,O=2,P=9,U=1,V=4",provided mapping verifier,bfd1e95dbdc6ee6938b9c8cd4270ed11fd555e70f3c02eb400cf72a8689e7362
4b47e89a-0178-4722-b076-d6ac58e2fb70,cryptarithm,equation_transform,verified_match,"C=7,G=1,K=4,P=9,R=6,U=3,V=8,X=5","C=7,G=1,K=4,P=9,R=6,U=3,V=8,X=5",provided mapping verifier,3cf163e51a36d8ebf1b7e0d3b4ca209fc81d2704564364d2263b16236719b869
a7a916b5-0872-43d2-9d2f-f8ebdffc265a,count_bits,bit_manipulation,verified_match,13,13,binary popcount,dcaf283d8cb8268650cf6a70d1f7044b4e3ff5935bc6e83daf1e4c97b139b6a0
1ac08a87-2aa3-4d7c-b720-fa8d97627c4c,bitwise_arithmetic,bit_manipulation,verified_match,-0x11646,-0x11646,safe integer AST,8afc6fa623f0fa007148da643b9c66339f6d7119bbaf480e6a114387495f9989
0f26aa7f-9c3e-403a-9226-11b295d99264,base_conversion,numeral_or_bit_support,verified_match,676,676,base conversion parser,2dd8bf04936742b5fe2819930040db371368d21d800eaa175ab04d73b5e272d4
7417cf88-69c8-448d-92ab-1423728a49f3,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,a5e5da8ed12a0059cbee3aab8f90fbee02f9c8ea729c5fecf1d13881b1b0c4c9
06579118-1d32-4098-aab5-5815b643dd87,bitwise_arithmetic,bit_manipulation,verified_match,0x13906,0x13906,safe integer AST,04bcf13b15553ef38d94791b4220fa90a437f38c71b5d04a011e3967fe7439f2
81c9067b-0e9e-408f-9077-14e6f3bc2700,cryptarithm,equation_transform,verified_match,"H=6,O=9,R=1,S=0,W=2,X=8,Z=7","H=6,O=9,R=1,S=0,W=2,X=8,Z=7",provided mapping verifier,10f23909b3482b1463398856d370bc7ba41155d00f5b58de5694e942f399685b
18fb21b0-e18a-437c-972b-01dfa7dc169e,count_bits,bit_manipulation,verified_match,21,21,binary popcount,5765c9f7badf9526808f586429558e25c0068f18710dbd9ffac916a880cfd019
d1bf6bb4-2035-4a45-84fc-71d296ef3edb,cryptarithm,equation_transform,verified_match,"A=4,E=7,G=0,J=2,L=3,P=1,U=9,Z=5","A=4,E=7,G=0,J=2,L=3,P=1,U=9,Z=5",provided mapping verifier,75edfb3a3c950af242a648e74701353b6fcf3f0afa13ece8df4a89b9aae66aea
86ab536b-7e84-41d4-8b78-91a0c0ca3078,base_conversion,numeral_or_bit_support,verified_match,a,a,base conversion parser,46cc7aa9308b5321b226639cce2c2baeee35c0a60afcb5caffc549efb982b4db
70f45cd1-4133-4c4e-b628-3fee86aa843c,count_bits,bit_manipulation,verified_match,17,17,binary popcount,3bbc0a9122e1efedf9c13ac63aaaae5ce0befb3ec4ec34e5da32d3b29b124060
2cd5448c-c97a-44c2-9bfa-26d155d0aeca,number_format,numeral_or_bit_support,verified_match,503969648.325,503969648.325000,numeric candidate comparison,72df5a467638452764a9afb54706fd632b498e355848c8f86f42443b2baa866e
b5753388-8ea8-4be2-8988-2415f1880b61,number_format,numeral_or_bit_support,verified_match,15248329.601,15248329.601,numeric candidate comparison,f65151fc351b42f0787a8cb74299b0b7d287b668a3df6d2dd9489965864284d0
d2e67ed5-24f9-445c-a2e4-f1a7a1add494,bitwise_arithmetic,bit_manipulation,verified_match,-0x17794,-0x17794,safe integer AST,a6ff40a9ed71ee22f2028a8348086a19fe8de863769d96fd464d140d28a9fa4a
87b75c3d-c0ec-44c9-99d9-8dad136909ff,base_conversion,numeral_or_bit_support,verified_match,2222,2222,base conversion parser,c9a76af1cc3275cfbd12e5c6787166172b7b5fcbad540e836029fe269aef0124
dfa47dd4-428b-4c40-b53e-17a834488101,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,7259feeae17f91a301545e559b23f4af26e00060946628bcd78b22fb72a4b584
e5c2ee95-7c0e-4758-bacc-68ca0e417899,binary_alternation,bit_manipulation,verified_match,4,4,binary alternation swaps,85092cfc22ba7902f44930eb87a67c7a12efe2659d8c8c9149e241c5ce6faa3c
f11966ff-9903-4cd7-8358-33088750e02a,cryptarithm,equation_transform,verified_match,"C=3,E=1,K=6,M=8,Q=4,S=2,V=7,Y=9","C=3,E=1,K=6,M=8,Q=4,S=2,V=7,Y=9",provided mapping verifier,95eb465290610ed170eba67f4e71c75a81b328a41d306da8721d4bf2c6cbfb5f
b455ac45-b209-4ea2-a4e5-fa3381359215,bitwise_arithmetic,bit_manipulation,verified_match,0xd15,0xd15,safe integer AST,873b55df668c6179768f5b98613f12a447bde6fb04b8a2b49548d5ca3e038571
bc67effd-f866-4f2e-904c-1852dec3c86b,simple_equations,equation_transform,verified_match,9,9,linear equation by finite difference,ffd837c15f2a44e707a2222be920c877941053f506c10462804361be5fedb623
ce2bfd54-ac96-4784-adb4-11bec841bf11,polynomial_multiplication,equation_transform,unsupported,260226*z**7 - 109768*z**6 - 187630*z**5 + 235568*z**4 - 187204*z**3 + 58072*z**2,,no local verifier for source,12adfe09881b89c3d75de1e2f16489ec48b2ac606cbe00b996a0e05f726f7b75
26176546-b8ae-47d2-b920-aad54ea26372,count_bits,bit_manipulation,verified_match,13,13,binary popcount,e6fd3b052d23d4c59fce83863649c36d6154275998451e09e9973384e9deb89c
76dec23f-61fd-4f52-bbad-bf2d8cb7e449,base_conversion,numeral_or_bit_support,verified_match,579,579,base conversion parser,7a786c3f6647edcb9d7d802e07994c062c10ff474159c24bf7ba7db82e57dac9
9b629e04-265f-45fb-b837-08e60e002e8e,polynomial_multiplication,equation_transform,unsupported,2160*z**4 + 912*z**3 + 5848*z**2 - 664*z,,no local verifier for source,9e698bb3e6c01bba034cb3a886301da4855cc18261a0998c953e5551f64194d6
b20f2720-8136-41e8-ad3c-0012ea730324,number_format,numeral_or_bit_support,verified_match,596241288.42,596241288.42,numeric candidate comparison,3cfc1e296fded4dc833cc55342ea7e0c0a39c60178574130f6b9b10b4e66da43
5020895e-f216-42bf-b893-ee120aa56571,polynomial_multiplication,equation_transform,unsupported,-800000*z**5 - 26000*z**4 - 331560*z**3 + 532516*z**2 + 1304100*z + 425544,,no local verifier for source,1ffcace5bb8bbd306916dfe2561fbdae2ddd7b289810bae66ee5416f0eaca91a
b0832eb9-3540-4c4b-9f9c-1d37eb187bad,polynomial_multiplication,equation_transform,unsupported,1232*y**6 + 4174*y**5 - 7476*y**4 + 3248*y**3 + 4900*y**2 - 1960*y,,no local verifier for source,f880dde8e3a7527762db67d22e3fd00620f33e16a410a5194c2b001a4c1994c7
127f058f-9d35-47c1-a216-2f937ebc1fb5,base_conversion,numeral_or_bit_support,verified_match,22232,22232,base conversion parser,9884163a1f011804fb11c11e6de175810ccb94cbdc7cfba997cb74cd360ec0cd
dd28734f-3db3-4a83-aee7-6b50e92b339f,base_conversion,numeral_or_bit_support,verified_match,30313,30313,base conversion parser,79665847caf301fd6f64a9e5eee921d2c4d0a138c7ddc0be6dd866974dc1188c
b8285933-ef8c-4dfa-a6c7-9ad7097845c0,cryptarithm,equation_transform,verified_match,"B=7,D=9,F=4,M=0,T=8,X=6,Z=2","B=7,D=9,F=4,M=0,T=8,X=6,Z=2",provided mapping verifier,12440929028747dbfb026627908ba9644d8b87eac0b987021f3cda221894c44c
5b56c8da-e13f-44dc-892a-9d74f9467ba7,base_conversion,numeral_or_bit_support,verified_match,356,356,base conversion parser,7be79989fdaa5a630102291ae02b9940094271ee067a92c2465ddc0d2f264ab8
fb7e091f-7505-4e93-b9d6-7f3bd32624d2,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,3318810ff65c1d3ccaee74dcee65b43161b6cc68d56f7f4923e2b53e451cbf94
a185cfea-07b6-4d41-ac36-9377f0dc32e8,bitwise_arithmetic,bit_manipulation,verified_match,0xdff3,0xdff3,safe integer AST,16f8ee1deb65da6a0883658e8ae384077bb68759d542e55ef22a55a80af8b920
7454c54c-8be9-4fef-afb8-e2e6ee63669a,number_format,numeral_or_bit_support,verified_match,812655485.146,812655485.146,numeric candidate comparison,7f88188e4ecce636549eee161fd6a44c19caf8f2036474d28f5e9597ae79f1ea
31ce31f2-5001-4d37-b9c2-8119d2fbe219,cryptarithm,equation_transform,verified_match,"B=0,E=9,H=3,P=4,Q=5,S=8,X=7","B=0,E=9,H=3,P=4,Q=5,S=8,X=7",provided mapping verifier,efce3198e978ab248e84d7200792398186edb9777615bb195fbf86320d89df71
1d9d75c8-05a3-4e34-aa73-2f3dc7db3e9a,binary_alternation,bit_manipulation,verified_match,6,6,binary alternation swaps,84a59b8ec1c189b9eec18aef593e9f1585a909413502d5f4f832f3e8fb049eed
1d905f9d-aa79-4437-b55a-dfa364b66127,simple_equations,equation_transform,verified_match,97,97,linear equation by finite difference,d32e733d6ae7a3f540cc4602e0ec953723bd7dcc6b543e92703b6004ab593070
3db0a447-09de-4805-9014-b2e2e6931de9,count_bits,bit_manipulation,verified_match,14,14,binary popcount,5940927a9c1196a0e5527dff3f36e75d3feb3874b61dae4caeaf57aa449a0208
92722acf-5bc8-4092-a0f0-ccfae6220175,number_format,numeral_or_bit_support,verified_match,672206499.582,672206499.582,numeric candidate comparison,89302d831b83e71823bb0ed1290a4083eeb536e11dd5e8c4c5834efdffdd342d
9c23e9a7-b195-47e2-a0ad-f5ccb93fb571,number_format,numeral_or_bit_support,verified_match,274139002.345,274139002.345000,numeric candidate comparison,5936889083282c5aeb7be50c555455816aa90a29e00f6e02c2732312f2c9390b
e89d0995-eae6-47d0-bdbd-4d66f236084f,simple_equations,equation_transform,verified_match,36,36,linear equation by finite difference,9ec060bd04384b12c51efd4ef209cfe33abc30197a3d5147e18210c0e53f3447
13f3e900-4a49-4c8c-b462-8b4d2165847a,simple_equations,equation_transform,verified_match,31,31,linear equation by finite difference,571285b75ea966a77bd6e6c6a7fa410da9908908a6de71dbd01522331edb3879
01d56369-7e3c-4193-8400-50e3ce7308a3,polynomial_multiplication,equation_transform,unsupported,-75924*x**9 + 39026*x**8 + 229796*x**7 - 401975*x**6 - 11474*x**5 + 545517*x**4 - 242550*x**3 + 52560*x**2,,no local verifier for source,56e8de2f7b38ef6a0a9dbffeeef0eb35bdc519ea3eb0c5a500c48bb0ee60b780
b4cf4bd7-f2b4-42ba-af93-d27b301082ab,polynomial_multiplication,equation_transform,unsupported,-82984*z**7 + 320408*z**6 + 22512*z**5 - 424844*z**4 + 759020*z**3 + 1144*z**2 - 309172*z + 394568,,no local verifier for source,e640a5d389217eea5dbf23c897f83a88a284ba4a3373dbc2cb19c4316c89ba02
97c8bd96-44b2-4ef0-90ce-5ac69eabf4d6,cryptarithm,equation_transform,verified_match,"F=9,G=4,L=1,M=5,N=6,R=0","F=9,G=4,L=1,M=5,N=6,R=0",provided mapping verifier,44f84c9fe9cde04a57f77d13be499dd2e664a33e11ce4716fbcb2befe256d25e
cfb8eac6-ca76-4e47-be19-c426451fa922,base_conversion,numeral_or_bit_support,verified_match,110110,110110,base conversion parser,cdb75ddc95e3616205d17675e5e8cafe8bc19cb41e69be4bfe9147bfbd81fce7
9d9100d2-d030-44a9-a589-3bd9e6fbea58,count_bits,bit_manipulation,verified_match,16,16,binary popcount,ee33c4f13034de4589636395e5e8f99d53bebca7abd0b8fc2df63128094ebc47
01be762a-c878-4c28-9e56-f5f96a6a49e6,number_format,numeral_or_bit_support,verified_match,348905824.388,348905824.388,numeric candidate comparison,3357074c0b858d54f764c28ba0b33fb94ab71283f9da0814cb891e5e5b4a67e0
1241f2d9-f666-4562-8106-addef36ae1a6,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,f10cb0e016cad8ff56ac1b229bd0750e9cd901c6dfdd74aa4054077a3047ba5e
36a27a84-1dd4-4f7e-a1ff-bdbbe8ee5959,number_format,numeral_or_bit_support,verified_match,940812235.519,940812235.519000,numeric candidate comparison,38d95014328cd3cdd96cadbd2fd8002c28cea3f7b30f8568deab028996943fb2
ad3372a3-1716-406c-bc1a-5ec41680b782,cryptarithm,equation_transform,verified_match,"B=1,F=5,G=0,I=9,K=4,O=7,R=3,V=8,Y=2,Z=6","B=1,F=5,G=0,I=9,K=4,O=7,R=3,V=8,Y=2,Z=6",provided mapping verifier,98243e1c4715659ebd0d115b8a877a7e9a383b0b070744038500e9eaf1d948fc
704f7bd2-bbe9-48a4-b312-78531ee594e9,cryptarithm,equation_transform,verified_match,"C=1,E=8,F=5,R=9,W=6,Z=7","C=1,E=8,F=5,R=9,W=6,Z=7",provided mapping verifier,8ee2c324633ad03b78a3c050271b7ee38d6e42a474d49487ee0f59f90f7bb878
a2106bc9-0873-4a20-9e6c-ab24ff53a566,bitwise_arithmetic,bit_manipulation,verified_match,0x5a94ef72,0x5a94ef72,safe integer AST,d7c325efd113b7c32e46acd5e4831aa117f9e9803156018cf38c14c6117a947d
19b54c4a-1976-4554-9ba9-8e6475d7156e,base_conversion,numeral_or_bit_support,verified_match,111,111,base conversion parser,f17979c5133a8918e20847fdb0a112d0ff21c290612e07e322c5f2d8d0972359
1b3ea83f-1552-4d2c-b6c0-26b6a7df01ca,cryptarithm,equation_transform,verified_match,"B=0,C=9,D=6,F=7,G=2,I=1,Q=3,R=4","B=0,C=9,D=6,F=7,G=2,I=1,Q=3,R=4",provided mapping verifier,a06781c86b9e0297147bd88623a571d817a1505c2d964d4a224e9274749e128c
3ee46e5d-3113-48e2-8b41-cbe1535df6dd,simple_equations,equation_transform,verified_match,92,92,linear equation by finite difference,80c765338120a25b29b0d465054b3b29677c0e0f9f1b48d734f550dd3d7d77a5
4585616e-d7a6-4aee-a2d8-87d62c39dfbf,simple_equations,equation_transform,verified_match,46,46,linear equation by finite difference,167534b92a55c8079b9e18c203caffa5bdfd16d49d928a27666fb4b4e7b942a3
315a02ac-5676-4456-ae2a-382ef31f3455,binary_alternation,bit_manipulation,verified_match,4,4,binary alternation swaps,fa0a099424e09d2c5c46f238c1a5f07764f203c92b53982c06dacaf3e9b00d4f
4c62ef8d-36d4-40fa-b504-49bdd914cc7f,count_bits,bit_manipulation,verified_match,16,16,binary popcount,1a0fcad8680d081257f4135744b748153e0bb1d2b0e8fbf0664a45a4559e31eb
a59d7f56-0882-47ea-aeda-664cb383f99e,cryptarithm,equation_transform,verified_match,"C=9,I=6,K=8,P=3,U=7,W=5,X=2","C=9,I=6,K=8,P=3,U=7,W=5,X=2",provided mapping verifier,c7af509db581c5b844dc4d88ff9adb09398c3f82260fbde8dd05513691125214
a857af91-b7d1-41ca-a4e9-fa1324f5a382,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,20eb2b75773007fd65f29592ed597596a925a651ff51205bc95bf6f49c3d3ec8
107d301e-8c91-47fb-8463-c3e818072243,cryptarithm,equation_transform,verified_match,"D=8,F=1,K=4,M=3,O=6,P=2,V=5,Y=0,Z=7","D=8,F=1,K=4,M=3,O=6,P=2,V=5,Y=0,Z=7",provided mapping verifier,e98853c1d3eb4a091b198ca8bf2f26237850e6a5c33e84306d188ba5cf9e97ef
f0c315a4-7d6d-46ee-bac2-8f61f8938831,simple_equations,equation_transform,verified_match,52,52,linear equation by finite difference,5ab81ab22c7e6003b925bc268b01584b4a93df587342235f4fa60bc903d30fc4
216f7d8b-6cef-42c5-94b2-d35e1f61e8fa,polynomial_multiplication,equation_transform,unsupported,7134*z**5 - 5412*z**4 - 2610*z**3 + 17068*z**2 - 5520,,no local verifier for source,a9fe20cbb1f14204be1f4bae8d07d9f08c78c2cd139d806aef96f9efd59545e8
0a465d7f-2cc7-4714-a76c-0ad9f042f780,binary_alternation,bit_manipulation,verified_match,8,8,binary alternation swaps,040be8612fc2090712702248108a91e64c4e781089a050c7fe790ba447c0e169
4eeb204a-b4eb-489f-a7be-cc015be66f6f,simple_equations,equation_transform,verified_match,34,34,linear equation by finite difference,87bf846d1cee71eda05b1b4c7187c0daf355dd3f4c0729b0d08652dba9935115
87786a3b-e2c4-4b92-abec-7298d46be128,cryptarithm,equation_transform,verified_match,"A=3,F=7,M=5,P=2,S=4,U=1,V=0,W=8","A=3,F=7,M=5,P=2,S=4,U=1,V=0,W=8",provided mapping verifier,734d6882c82ce467d647f375a6c3bb29d89473fbd4ceba4e5d07e7d052bf0103
2dc7795d-1379-411c-a256-ad091dd09813,number_format,numeral_or_bit_support,verified_match,116636848.07100001,116636848.07100001,numeric candidate comparison,ef0af0c04d630d630ed9c4e8e460813a30520541d9746dfbf18e2c685e8bf739
e0375950-f9d3-49c7-b906-1997e2589940,polynomial_multiplication,equation_transform,unsupported,4959*x**6 + 7395*x**5 - 12867*x**3 - 8160*x**2 + 8160,,no local verifier for source,3a3b04e98f17b3ca5ca57c5033a5832ee01dd8d5eabf3d369a986e9ba93c6345
0bf51066-b38e-46de-b6b8-81c982da874d,simple_equations,equation_transform,verified_match,85,85,linear equation by finite difference,fef5965205a5c74ddbe2d77a5b41f537a8d67fa8514f63580e681358e7e2b284
a52fc5ac-1057-4af3-81d7-26e82a8dbb27,circuit_logic,bit_manipulation,unsupported,1,,no local verifier for source,52d22762d468e39d47fa38dc42a8694eb303653187e43749437b70586539e39d
2bac047b-54d9-4175-8371-dbe92730ee12,cryptarithm,equation_transform,verified_match,"N=8,O=4,T=7,U=5,W=6","N=8,O=4,T=7,U=5,W=6",provided mapping verifier,213d6fee190f569f0f56273a40a02b88284b1d2e766ea29ca2498f960bd05fc4
3abbf4d1-6b14-4f07-8e68-287c31370dde,binary_alternation,bit_manipulation,verified_match,7,7,binary alternation swaps,408bd8ac48b9538c44dc1f32764b7b43f133a115743c715fe2790f4e48796c2c
da1eade4-e69f-4d39-a8d9-2fb482a5822c,count_bits,bit_manipulation,verified_match,19,19,binary popcount,72072edf3dddfe9b7dc4b46ef1934b77d4af0e7d3da49614cb8125690ab67881
e55508fc-3e3b-408e-8071-e3374221b6db,bitwise_arithmetic,bit_manipulation,verified_match,-0xdb3,-0xdb3,safe integer AST,2d620476eca101c757abf39b2fdb8188e45bd7c1b3fee76213a257fb7cfa0a42
922a120b-22d7-4955-8fa4-02b41aad4cef,number_format,numeral_or_bit_support,verified_match,363454494.661,363454494.661000,numeric candidate comparison,7a57bc0feac7118cdf149e9139d9853cd73ac9f7b9bbaec61b65fb45fee5a857
1a70bd86-ae70-4fb9-bc78-0a4f7221549f,base_conversion,numeral_or_bit_support,verified_match,10044,10044,base conversion parser,25cb455570fe273f11859e25c94d7a0da60db5ecba14454f43df15353152b831
f438fa89-7040-4ac9-87a8-405b44993340,binary_alternation,bit_manipulation,verified_match,5,5,binary alternation swaps,e778b4de245b70d8449943606867ad996446c4558efdb1bc99e587e017f16d0d
0107f453-a516-4c05-bd41-465b49084522,cryptarithm,equation_transform,verified_match,"F=3,J=6,L=1,R=8,T=5,U=7,V=0,W=2","F=3,J=6,L=1,R=8,T=5,U=7,V=0,W=2",provided mapping verifier,96438049822e3c9df7d035dbef4b83b7b0fb8c893aad7f0516669a11aa798f89
6fe73b3a-c761-4c40-880e-d77e5a468f2c,base_conversion,numeral_or_bit_support,verified_match,1ba,1ba,base conversion parser,cafbf86d6820f6f4e2f8a29792314cbd62f6418a7001d521f8f5a8b7fe1e31fe
6937c220-0000-4d44-bb3c-2e1e1bdad050,cryptarithm,equation_transform,verified_match,"A=5,B=8,C=7,D=6,T=2,V=3,W=9,X=4,Z=1","A=5,B=8,C=7,D=6,T=2,V=3,W=9,X=4,Z=1",provided mapping verifier,fd5613b23701f633fabdf2914265cbaefde7d0d599b6f379b2bd81ef3d2f60bf
1de2c287-f0d7-4480-b42e-77461354f17d,cryptarithm,equation_transform,verified_match,"B=8,F=2,G=6,I=4,L=0,M=1,N=3,U=7,W=9,Y=5","B=8,F=2,G=6,I=4,L=0,M=1,N=3,U=7,W=9,Y=5",provided mapping verifier,a6396323f9957956c1a462c9603168d2c8c170a1a15534dbd443af9850ee7424
c9e0c414-dec1-45f3-aa48-6c5e789ede1e,cryptarithm,equation_transform,verified_match,"F=5,G=3,L=2,M=1,Q=9,S=0,T=6,V=4,Y=8,Z=7","F=5,G=3,L=2,M=1,Q=9,S=0,T=6,V=4,Y=8,Z=7",provided mapping verifier,ef7c66d476ca2a7124fd92aaccae244a1ed95bd078c27649cf4b3c84e5440e22
f484be99-8311-4134-8630-14825382c417,cryptarithm,equation_transform,verified_match,"A=0,K=6,O=4,S=8,U=2","A=0,K=6,O=4,S=8,U=2",provided mapping verifier,7104bc1e40e65dab4e7a10ec7d62c8267630e518ecda40c3958b5375ecdd221c
639e5ede-a96c-47dd-90ca-b44fac67b0d5,circuit_logic,bit_manipulation,unsupported,0,,no local verifier for source,47f5e271358f9b50f2ba4f589d213f4ecc64accaf693b03d967fbe43d4111768
e937ba61-0ec1-4e38-a732-8907b22e9e10,cryptarithm,equation_transform,verified_match,"C=3,D=9,G=8,L=2,S=4,U=5,Y=7,Z=1","C=3,D=9,G=8,L=2,S=4,U=5,Y=7,Z=1",provided mapping verifier,d3e2c6395d2d4a09c8c192f0f2d3ca18a7da0bdfb389dab70e9c9ffaea2b56ca
